layer,head,entropy_mean,entropy_std,rtas_mean,rtas_std
decoder_attn_1,14,2.963381894826889,0.11127593082929012,0.7092649058625102,0.1896348374842284
decoder_attn_1,15,1.9268945727348328,0.05677789364274232,0.7604543405026197,0.1436624637875461
decoder_attn_10,0,1.616943552494049,0.03951529925262669,0.13612651748582721,0.026000920419302336
decoder_attn_10,1,1.64792214679718,0.0481724245803106,0.20516827644780278,0.04307703569588934
decoder_attn_10,2,2.1083063596487044,0.04921396572660267,0.27134568218141797,0.07399885643000853
decoder_attn_10,3,2.597152042150497,0.11462732809603376,0.3789555372670293,0.1333266551175822
decoder_attn_10,4,1.876476126551628,0.058983463104906216,0.3669991884380579,0.06375381464093409
decoder_attn_10,5,1.9488133912086487,0.06622620867204931,0.3340159141458571,0.0667421969099128
decoder_attn_10,6,2.3694661173820495,0.04556289784605567,0.7383614570647478,0.10387745829395527
decoder_attn_10,7,2.871255179166794,0.07446319677080618,0.6529798965901137,0.1016740356236453
decoder_attn_10,8,2.313404964208603,0.07876978289681213,0.2666812877729535,0.06348392940318993
decoder_attn_10,9,2.3040410809516905,0.10778058019958822,0.274965545758605,0.0551013741722349
decoder_attn_10,10,1.6231005336046218,0.06575896696613105,0.20989582642912866,0.057938897674225706
decoder_attn_10,11,1.655679973244667,0.08568794977157754,0.14245890090242028,0.039692813949578055
decoder_attn_10,12,2.2494766774177553,0.045927155195952696,0.2819849227927625,0.04214912096916222
decoder_attn_10,13,2.4184368603229522,0.06295727840993882,0.34456729019060733,0.053796467115472604
decoder_attn_10,14,2.5060874891281126,0.08271459674499655,0.3716171603836119,0.10228570508522344
decoder_attn_10,15,1.8510353418588639,0.03776092697437418,0.25880273919552566,0.05397387601523893
decoder_attn_11,0,2.481599035024643,0.08114171097098954,0.5037219523638486,0.11941157887469178
decoder_attn_11,1,2.062336346745491,0.03790232523032733,0.4130354243889451,0.0910693342518143
decoder_attn_11,2,1.990642478108406,0.0605280461866338,0.32411094576120375,0.0642270268484341
decoder_attn_11,3,2.5550744757652284,0.1169681918941857,0.41828264880925414,0.09606012925790382
decoder_attn_11,4,2.4987810027599333,0.058322362062209324,0.36927730299532413,0.07836007930889954
decoder_attn_11,5,2.3844170904159547,0.06889378238677869,0.32437961146235467,0.061219150439112274
decoder_attn_11,6,1.760743164420128,0.07417773282454825,0.20283457605168223,0.0402498730147728
decoder_attn_11,7,1.8109536958932877,0.0409648277855145,0.3091665443405509,0.06761521467421439
decoder_attn_11,8,1.8834913952350616,0.040714106761503,0.274808058552444,0.0356765023942424
decoder_attn_11,9,2.670004768848419,0.05867316916688149,0.5256818567961454,0.07884561752142179
decoder_attn_11,10,2.444140132665634,0.08870518660607166,0.40022232769057153,0.12295711753682542
decoder_attn_11,11,2.000673347592354,0.05960074585450183,0.2611573537066579,0.06626579696804666
decoder_attn_11,12,1.639611198782921,0.030960323321069395,0.2656109075993299,0.04338919042375328
decoder_attn_11,13,1.5439759806394577,0.020168124262403928,0.27507544185966254,0.029137127740169275
decoder_attn_11,14,1.441777516245842,0.05089931511506603,0.1981621652469039,0.03455066361059881
decoder_attn_11,15,1.4602493611574172,0.024666924002456344,0.2793064076639712,0.0405785619571272
decoder_attn_12,0,2.105669210910797,0.07397543089985886,0.30378473054617644,0.06722094937001408
decoder_attn_12,1,1.776205263733864,0.052006977974443126,0.27460159014910457,0.04783794068227467
decoder_attn_12,2,2.4327497138977052,0.09576119713458967,0.40803407195955516,0.10994165432782282
decoder_attn_12,3,2.4234648900032045,0.09235629613622116,0.41871530562639236,0.1080957644973796
decoder_attn_12,4,1.7945676577091216,0.08629676036603649,0.1921741909068078,0.04964162866920117
decoder_attn_12,5,2.1748361463546755,0.11203224214077113,0.2788830682821572,0.05634035190543539
decoder_attn_12,6,2.1179120292663574,0.06530789733664656,0.3341020948253572,0.06370660659336691
decoder_attn_12,7,2.469974892616272,0.06415930376926894,0.4354941905848682,0.14405250818922077
decoder_attn_12,8,1.6764692978858948,0.023435248918482702,0.31516270242631433,0.04499894899167992
decoder_attn_12,9,1.0627313317656517,0.036985785078598,0.15539306052960455,0.0579230032156465
decoder_attn_12,10,2.267251641869545,0.18824310949582257,0.7447031182795762,0.15216583058508967
decoder_attn_12,11,2.32494882106781,0.1050758925976869,0.7466817396134138,0.1512069183768223
decoder_attn_12,12,1.6277874655723572,0.04639809205632553,0.2763637841120362,0.061036940682500984
decoder_attn_12,13,2.1431560389995576,0.04330794958089348,0.4685554562136531,0.07816374683315938
